timestamp,bbox_cx,bbox_cy,frame_cx,frame_cy,error_x,error_y,deadband,in_deadband_x,in_deadband_y,raw_delta_pan,raw_delta_tilt,delta_pan,delta_tilt,pan_angle,tilt_angle
2025-12-17 23:34:34.677,449,52,320.0,240.0,129.0,-188.0,25,False,False,2.580,-3.760,2.580,-3.000,59.4,45.0
2025-12-17 23:34:35.104,420,52,320.0,240.0,100.0,-188.0,25,False,False,2.000,-3.760,2.000,-3.000,61.4,45.0
2025-12-17 23:34:35.528,405,52,320.0,240.0,85.0,-188.0,25,False,False,1.700,-3.760,1.700,-3.000,63.1,45.0
2025-12-17 23:34:35.894,369,51,320.0,240.0,49.0,-189.0,25,False,False,0.980,-3.780,0.980,-3.000,64.1,45.0
2025-12-17 23:34:36.202,353,49,320.0,240.0,33.0,-191.0,25,False,False,0.660,-3.820,0.660,-3.000,64.8,45.0
2025-12-17 23:34:36.573,352,49,320.0,240.0,32.0,-191.0,25,False,False,0.640,-3.820,0.640,-3.000,65.4,45.0
2025-12-17 23:34:36.850,339,49,320.0,240.0,19.0,-191.0,25,True,False,0.380,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:37.126,338,49,320.0,240.0,18.0,-191.0,25,True,False,0.360,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:37.323,338,48,320.0,240.0,18.0,-192.0,25,True,False,0.360,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:37.498,336,49,320.0,240.0,16.0,-191.0,25,True,False,0.320,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:37.672,336,49,320.0,240.0,16.0,-191.0,25,True,False,0.320,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:37.846,336,49,320.0,240.0,16.0,-191.0,25,True,False,0.320,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:38.021,336,49,320.0,240.0,16.0,-191.0,25,True,False,0.320,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:38.195,337,48,320.0,240.0,17.0,-192.0,25,True,False,0.340,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:38.474,339,48,320.0,240.0,19.0,-192.0,25,True,False,0.380,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:38.850,339,47,320.0,240.0,19.0,-193.0,25,True,False,0.380,-3.860,0.000,-3.000,65.4,45.0
2025-12-17 23:34:39.032,337,46,320.0,240.0,17.0,-194.0,25,True,False,0.340,-3.880,0.000,-3.000,65.4,45.0
2025-12-17 23:34:39.207,339,46,320.0,240.0,19.0,-194.0,25,True,False,0.380,-3.880,0.000,-3.000,65.4,45.0
2025-12-17 23:34:39.384,341,46,320.0,240.0,21.0,-194.0,25,True,False,0.420,-3.880,0.000,-3.000,65.4,45.0
2025-12-17 23:34:39.663,340,47,320.0,240.0,20.0,-193.0,25,True,False,0.400,-3.860,0.000,-3.000,65.4,45.0
2025-12-17 23:34:39.854,340,47,320.0,240.0,20.0,-193.0,25,True,False,0.400,-3.860,0.000,-3.000,65.4,45.0
2025-12-17 23:34:40.031,338,48,320.0,240.0,18.0,-192.0,25,True,False,0.360,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:40.212,338,48,320.0,240.0,18.0,-192.0,25,True,False,0.360,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:40.592,337,48,320.0,240.0,17.0,-192.0,25,True,False,0.340,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:40.769,337,48,320.0,240.0,17.0,-192.0,25,True,False,0.340,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:41.244,336,48,320.0,240.0,16.0,-192.0,25,True,False,0.320,-3.840,0.000,-3.000,65.4,45.0
2025-12-17 23:34:41.436,335,49,320.0,240.0,15.0,-191.0,25,True,False,0.300,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:41.612,334,49,320.0,240.0,14.0,-191.0,25,True,False,0.280,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:41.794,335,49,320.0,240.0,15.0,-191.0,25,True,False,0.300,-3.820,0.000,-3.000,65.4,45.0
2025-12-17 23:34:41.969,332,50,320.0,240.0,12.0,-190.0,25,True,False,0.240,-3.800,0.000,-3.000,65.4,45.0
2025-12-17 23:34:42.144,331,50,320.0,240.0,11.0,-190.0,25,True,False,0.220,-3.800,0.000,-3.000,65.4,45.0
2025-12-17 23:34:42.818,328,50,320.0,240.0,8.0,-190.0,25,True,False,0.160,-3.800,0.000,-3.000,65.4,45.0
2025-12-17 23:34:43.093,327,51,320.0,240.0,7.0,-189.0,25,True,False,0.140,-3.780,0.000,-3.000,65.4,45.0
2025-12-17 23:34:43.369,327,51,320.0,240.0,7.0,-189.0,25,True,False,0.140,-3.780,0.000,-3.000,65.4,45.0
2025-12-17 23:34:43.545,327,51,320.0,240.0,7.0,-189.0,25,True,False,0.140,-3.780,0.000,-3.000,65.4,45.0
2025-12-17 23:34:43.722,326,52,320.0,240.0,6.0,-188.0,25,True,False,0.120,-3.760,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.004,324,53,320.0,240.0,4.0,-187.0,25,True,False,0.080,-3.740,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.183,324,53,320.0,240.0,4.0,-187.0,25,True,False,0.080,-3.740,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.359,322,54,320.0,240.0,2.0,-186.0,25,True,False,0.040,-3.720,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.534,320,55,320.0,240.0,0.0,-185.0,25,True,False,0.000,-3.700,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.713,321,55,320.0,240.0,1.0,-185.0,25,True,False,0.020,-3.700,0.000,-3.000,65.4,45.0
2025-12-17 23:34:44.890,319,56,320.0,240.0,-1.0,-184.0,25,True,False,-0.020,-3.680,0.000,-3.000,65.4,45.0
2025-12-17 23:34:45.067,317,56,320.0,240.0,-3.0,-184.0,25,True,False,-0.060,-3.680,0.000,-3.000,65.4,45.0
2025-12-17 23:34:45.241,319,56,320.0,240.0,-1.0,-184.0,25,True,False,-0.020,-3.680,0.000,-3.000,65.4,45.0
2025-12-17 23:34:45.804,363,45,320.0,240.0,43.0,-195.0,25,False,False,0.860,-3.900,0.860,-3.000,66.3,45.0
2025-12-17 23:34:46.168,364,39,320.0,240.0,44.0,-201.0,25,False,False,0.880,-4.020,0.880,-3.000,67.1,45.0
2025-12-17 23:34:47.743,257,239,320.0,240.0,-63.0,-1.0,25,False,True,-1.260,-0.020,-1.260,0.000,65.9,45.0
2025-12-17 23:34:48.327,589,57,320.0,240.0,269.0,-183.0,25,False,False,5.380,-3.660,3.000,-3.000,68.9,45.0
2025-12-17 23:34:48.630,384,239,320.0,240.0,64.0,-1.0,25,False,True,1.280,-0.020,1.280,0.000,70.2,45.0
2025-12-17 23:34:49.211,498,129,320.0,240.0,178.0,-111.0,25,False,False,3.560,-2.220,3.000,-2.220,73.2,45.0
2025-12-17 23:34:49.693,545,103,320.0,240.0,225.0,-137.0,25,False,False,4.500,-2.740,3.000,-2.740,76.2,45.0
