timestamp,bbox_cx,bbox_cy,frame_cx,frame_cy,error_x,error_y,deadband,in_deadband_x,in_deadband_y,raw_delta_pan,raw_delta_tilt,delta_pan,delta_tilt,pan_angle,tilt_angle
2025-12-17 23:23:07.381,375,217,320.0,240.0,55.0,-23.0,25,False,True,1.100,0.460,1.100,0.000,40.9,134.6
2025-12-17 23:23:07.529,301,215,320.0,240.0,-19.0,-25.0,25,True,True,-0.380,0.500,0.000,0.000,40.9,134.6
2025-12-17 23:23:07.753,283,228,320.0,240.0,-37.0,-12.0,25,False,True,-0.740,0.240,-0.740,0.000,40.2,134.6
2025-12-17 23:23:07.801,329,227,320.0,240.0,9.0,-13.0,25,True,True,0.180,0.260,0.000,0.000,40.2,134.6
2025-12-17 23:23:07.903,329,229,320.0,240.0,9.0,-11.0,25,True,True,0.180,0.220,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.002,334,230,320.0,240.0,14.0,-10.0,25,True,True,0.280,0.200,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.101,332,230,320.0,240.0,12.0,-10.0,25,True,True,0.240,0.200,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.201,317,222,320.0,240.0,-3.0,-18.0,25,True,True,-0.060,0.360,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.301,330,230,320.0,240.0,10.0,-10.0,25,True,True,0.200,0.200,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.401,336,228,320.0,240.0,16.0,-12.0,25,True,True,0.320,0.240,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.703,323,226,320.0,240.0,3.0,-14.0,25,True,True,0.060,0.280,0.000,0.000,40.2,134.6
2025-12-17 23:23:08.986,296,200,320.0,240.0,-24.0,-40.0,25,True,False,-0.480,0.800,0.000,0.800,40.2,135.0
2025-12-17 23:23:09.222,390,238,320.0,240.0,70.0,-2.0,25,False,True,1.400,0.040,1.400,0.000,41.6,135.0
2025-12-17 23:23:09.581,396,271,320.0,240.0,76.0,31.0,25,False,False,1.520,-0.620,1.520,-0.620,43.1,134.4
2025-12-17 23:23:09.817,357,289,320.0,240.0,37.0,49.0,25,False,False,0.740,-0.980,0.740,-0.980,43.8,133.4
2025-12-17 23:23:10.113,356,284,320.0,240.0,36.0,44.0,25,False,False,0.720,-0.880,0.720,-0.880,44.5,132.5
2025-12-17 23:23:10.509,362,295,320.0,240.0,42.0,55.0,25,False,False,0.840,-1.100,0.840,-1.100,45.4,131.4
2025-12-17 23:23:12.058,327,255,320.0,240.0,7.0,15.0,25,True,True,0.140,-0.300,0.000,0.000,45.4,131.4
2025-12-17 23:23:12.222,322,269,320.0,240.0,2.0,29.0,25,True,False,0.040,-0.580,0.000,-0.580,45.4,130.8
2025-12-17 23:23:12.269,314,251,320.0,240.0,-6.0,11.0,25,True,True,-0.120,-0.220,0.000,0.000,45.4,130.8
2025-12-17 23:23:12.436,276,225,320.0,240.0,-44.0,-15.0,25,False,True,-0.880,0.300,-0.880,0.000,44.5,130.8
2025-12-17 23:23:12.548,257,231,320.0,240.0,-63.0,-9.0,25,False,True,-1.260,0.180,-1.260,0.000,43.2,130.8
2025-12-17 23:23:12.906,433,286,320.0,240.0,113.0,46.0,25,False,False,2.260,-0.920,2.260,-0.920,45.5,129.9
2025-12-17 23:23:13.364,411,311,320.0,240.0,91.0,71.0,25,False,False,1.820,-1.420,1.820,-1.420,47.3,128.5
2025-12-17 23:23:13.782,121,408,320.0,240.0,-199.0,168.0,25,False,False,-3.980,-3.360,-3.000,-3.000,44.3,125.5
2025-12-17 23:23:16.763,539,345,320.0,240.0,219.0,105.0,25,False,False,4.380,-2.100,3.000,-2.100,47.3,123.4
2025-12-17 23:23:17.121,396,333,320.0,240.0,76.0,93.0,25,False,False,1.520,-1.860,1.520,-1.860,48.8,121.5
2025-12-17 23:23:17.601,517,334,320.0,240.0,197.0,94.0,25,False,False,3.940,-1.880,3.000,-1.880,51.8,119.7
2025-12-17 23:23:18.022,78,424,320.0,240.0,-242.0,184.0,25,False,False,-4.840,-3.680,-3.000,-3.000,48.8,116.7
2025-12-17 23:23:18.440,405,341,320.0,240.0,85.0,101.0,25,False,False,1.700,-2.020,1.700,-2.020,50.5,114.6
2025-12-17 23:23:18.918,503,358,320.0,240.0,183.0,118.0,25,False,False,3.660,-2.360,3.000,-2.360,53.5,112.3
2025-12-17 23:23:19.460,485,360,320.0,240.0,165.0,120.0,25,False,False,3.300,-2.400,3.000,-2.400,56.5,109.9
2025-12-17 23:23:19.877,48,442,320.0,240.0,-272.0,202.0,25,False,False,-5.440,-4.040,-3.000,-3.000,53.5,106.9
2025-12-17 23:23:20.295,71,428,320.0,240.0,-249.0,188.0,25,False,False,-4.980,-3.760,-3.000,-3.000,50.5,103.9
2025-12-17 23:23:20.715,93,415,320.0,240.0,-227.0,175.0,25,False,False,-4.540,-3.500,-3.000,-3.000,47.5,100.9
2025-12-17 23:23:21.136,112,405,320.0,240.0,-208.0,165.0,25,False,False,-4.160,-3.300,-3.000,-3.000,44.5,97.9
2025-12-17 23:23:23.716,559,372,320.0,240.0,239.0,132.0,25,False,False,4.780,-2.640,3.000,-2.640,47.5,95.2
2025-12-17 23:23:24.133,398,352,320.0,240.0,78.0,112.0,25,False,False,1.560,-2.240,1.560,-2.240,49.1,93.0
2025-12-17 23:23:24.551,88,417,320.0,240.0,-232.0,177.0,25,False,False,-4.640,-3.540,-3.000,-3.000,46.1,90.0
2025-12-17 23:23:24.969,404,354,320.0,240.0,84.0,114.0,25,False,False,1.680,-2.280,1.680,-2.280,47.8,87.7
2025-12-17 23:23:25.586,104,408,320.0,240.0,-216.0,168.0,25,False,False,-4.320,-3.360,-3.000,-3.000,44.8,84.7
2025-12-17 23:23:26.010,420,364,320.0,240.0,100.0,124.0,25,False,False,2.000,-2.480,2.000,-2.480,46.8,82.2
2025-12-17 23:23:26.555,533,361,320.0,240.0,213.0,121.0,25,False,False,4.260,-2.420,3.000,-2.420,49.8,79.8
2025-12-17 23:23:26.979,88,416,320.0,240.0,-232.0,176.0,25,False,False,-4.640,-3.520,-3.000,-3.000,46.8,76.8
2025-12-17 23:23:29.498,571,293,320.0,240.0,251.0,53.0,25,False,False,5.020,-1.060,3.000,-1.060,49.8,75.8
2025-12-17 23:23:29.792,386,239,320.0,240.0,66.0,-1.0,25,False,True,1.320,0.020,1.320,0.000,51.1,75.8
2025-12-17 23:23:30.314,107,211,320.0,240.0,-213.0,-29.0,25,False,False,-4.260,0.580,-3.000,0.580,48.1,76.3
2025-12-17 23:23:30.362,341,239,320.0,240.0,21.0,-1.0,25,True,True,0.420,0.020,0.000,0.000,48.1,76.3
2025-12-17 23:23:30.462,329,239,320.0,240.0,9.0,-1.0,25,True,True,0.180,0.020,0.000,0.000,48.1,76.3
2025-12-17 23:23:30.562,318,240,320.0,240.0,-2.0,0.0,25,True,True,-0.040,-0.000,0.000,0.000,48.1,76.3
2025-12-17 23:23:30.662,326,239,320.0,240.0,6.0,-1.0,25,True,True,0.120,0.020,0.000,0.000,48.1,76.3
2025-12-17 23:23:30.762,330,239,320.0,240.0,10.0,-1.0,25,True,True,0.200,0.020,0.000,0.000,48.1,76.3
2025-12-17 23:23:31.170,486,239,320.0,240.0,166.0,-1.0,25,False,True,3.320,0.020,3.000,0.000,51.1,76.3
2025-12-17 23:23:31.218,321,239,320.0,240.0,1.0,-1.0,25,True,True,0.020,0.020,0.000,0.000,51.1,76.3
2025-12-17 23:23:31.563,440,240,320.0,240.0,120.0,0.0,25,False,True,2.400,-0.000,2.400,0.000,53.5,76.3
2025-12-17 23:23:31.611,309,239,320.0,240.0,-11.0,-1.0,25,True,True,-0.220,0.020,0.000,0.000,53.5,76.3
2025-12-17 23:23:31.713,343,238,320.0,240.0,23.0,-2.0,25,True,True,0.460,0.040,0.000,0.000,53.5,76.3
2025-12-17 23:23:31.997,351,239,320.0,240.0,31.0,-1.0,25,False,True,0.620,0.020,0.620,0.000,54.1,76.3
2025-12-17 23:23:32.048,327,239,320.0,240.0,7.0,-1.0,25,True,True,0.140,0.020,0.000,0.000,54.1,76.3
2025-12-17 23:23:32.147,323,238,320.0,240.0,3.0,-2.0,25,True,True,0.060,0.040,0.000,0.000,54.1,76.3
2025-12-17 23:23:32.371,254,239,320.0,240.0,-66.0,-1.0,25,False,True,-1.320,0.020,-1.320,0.000,52.8,76.3
2025-12-17 23:23:32.486,276,237,320.0,240.0,-44.0,-3.0,25,False,True,-0.880,0.060,-0.880,0.000,51.9,76.3
2025-12-17 23:23:32.780,379,239,320.0,240.0,59.0,-1.0,25,False,True,1.180,0.020,1.180,0.000,53.1,76.3
2025-12-17 23:23:33.016,381,239,320.0,240.0,61.0,-1.0,25,False,True,1.220,0.020,1.220,0.000,54.3,76.3
2025-12-17 23:23:33.250,386,238,320.0,240.0,66.0,-2.0,25,False,True,1.320,0.040,1.320,0.000,55.6,76.3
2025-12-17 23:23:33.544,397,239,320.0,240.0,77.0,-1.0,25,False,True,1.540,0.020,1.540,0.000,57.2,76.3
2025-12-17 23:23:33.777,365,239,320.0,240.0,45.0,-1.0,25,False,True,0.900,0.020,0.900,0.000,58.1,76.3
2025-12-17 23:23:33.951,366,240,320.0,240.0,46.0,0.0,25,False,True,0.920,-0.000,0.920,0.000,59.0,76.3
